PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
18314;"Monasterio de Nuestra Señora de las Maravillas (Carmelitas Calzadas de la antigua observancia)";"";"";"";"Metro: Velázquez (línea 4), Goya (Líneas 2 y 4), Príncipe de Vergara (líneas 2 y 9).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb113d232e91f010VgnVCM1000000b205a0aRCRD";"PRINCIPE DE VERGARA";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28001";"1";"RECOLETOS";"4";"SALAMANCA";"442288";"4475204";"40.42547662286892";"-3.6803311229580142";"914 353 932";"";"carmel.maravillas@gmail.com";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3364;"Monasterio de San Plácido (Benedictinas)";"";"";"";"Metro: Noviciado (línea 2), Santo Domingo (línea 2),  Callao (líneas 3 y 5), Gran Vía (líneas 1 y 5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b90013db5b71c010VgnVCM1000000b205a0aRCRD";"SAN ROQUE";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28004";"5";"UNIVERSIDAD";"1";"CENTRO";"440236";"4474926";"40.42282192627356";"-3.7045047117176186";"915 317 999";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"
3363;"Monasterio del Corpus Christi (Jerónimas 'Carboneras')";"";"";"";"Metro: Ópera (líneas 2 y 5 y Ramal), La Latina (línea 5), Tirso de Molina (línea 1), Sol (líneas 1, 2 y 3).  Cercanías Renfe: Sol (líneas C3, C4, C4a, C4b)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e5f03d232e91f010VgnVCM1000000b205a0aRCRD";"CONDE DE MIRANDA";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28005";"1";"PALACIO";"1";"CENTRO";"439777";"4474034";"40.41475533272026";"-3.709820369125855";"915 483 701";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"
8182988;"Nuestra Señora de la Merced - Parroquia personal de habla inglesa";"Para personas de habla inglesa.";"";"";"Metro: Chamartín (Líneas 1 y 10), Ventilla (Línea 9)  Cercanías Renfe:  Chamartín";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6521e72dd138f410VgnVCM1000000b205a0aRCRD";"MAURICIO LEGENDRE";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28046";"6";"CASTILLA";"5";"CHAMARTIN";"441861";"4480268";"40.47106652997841";"-3.6858278568925993";"917 339 409";"";"ourladyofmercy@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3737;"Oratorio de la Hospitalidad de Nuestra Señora de Lourdes";"";"";"";"Metro: Rubén Darío (línea 5), Alonso Martínez (líneas 4, 5 y 10).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4d561e79ee71c010VgnVCM1000000b205a0aRCRD";"FORTUNY";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28010";"4";"ALMAGRO";"7";"CHAMBERI";"441391";"4475735";"40.430192969177995";"-3.6909596738235666";"913 197 780";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
60230;"Oratorio San Felipe Neri";"";"";"";"Metro: Sáinz de Baranda (líneas 6 y 9)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4ad48ed67151c010VgnVCM2000000c205a0aRCRD";"ANTONIO ARIAS";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28009";"6";"NIÑO JESUS";"3";"RETIRO";"443032";"4474161";"40.41613269752756";"-3.6714727599768513";"";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3428;"Parroquia Ascensión del Señor";"";"";"";"Metro: Carpetana (línea 6)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=613313db5b71c010VgnVCM1000000b205a0aRCRD";"VIA CARPETANA";"CALLE";"V";"105";"";"";"";"";"MADRID";"MADRID";"28047";"3";"SAN ISIDRO";"11";"CARABANCHEL";"437299";"4471797";"40.39441603224658";"-3.738814334141744";"914 665 940 / 914 716 201";"";"ascension@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3429;"Parroquia Asunción de Nuestra Señora. Calle Gabriel y Galán";"";"";"";"Metro: Avenida de la Paz (Línea 4), Alfonso XIII (Línea 4)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c0313db5b71c010VgnVCM1000000b205a0aRCRD";"GABRIEL Y GALAN";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28002";"3";"CIUDAD JARDIN";"5";"CHAMARTIN";"443301";"4478107";"40.45169079206431";"-3.668658007445846";"914 151 589";"";"parrasuncion@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3437;"Parroquia Bautismo del Señor";"";"";"";"Consulta los siguientes enlaces.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5753d232e91f010VgnVCM1000000b205a0aRCRD";"GAVILANES";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28035";"2";"FUENTELARREINA";"8";"FUENCARRAL-EL PARDO";"437329";"4481095";"40.47817899437229";"-3.739378919991362";"913 731 815";"";"bautismodelsenor@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3591;"Parroquia Beata María Ana de Jesús";"";"";"";"Metro: Legazpi (líneas 3 y 6).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9edef4d7f71c010VgnVCM1000000b205a0aRCRD";"GUILLERMO DE OSMA";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28045";"3";"CHOPERA";"2";"ARGANZUELA";"440844";"4471722";"40.394003866177194";"-3.6970397447986025";"91 473 49 73 / 606 55 93 77";"";"infobemajes@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
45867;"Parroquia Beata María Ana Mogas";"";"";"";"Metro: Tres Olivos (línea 10).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e528f0bde551c010VgnVCM2000000c205a0aRCRD";"BELLA ALTISIDORA";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28034";"6";"VALVERDE";"8";"FUENCARRAL-EL PARDO";"441384";"4483355";"40.498837079131235";"-3.6917476006623247";"917 359 596";"";"parroquiasmogas@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3449;"Parroquia Buen Pastor";"";"";"";"Bus: 136, 102, 103, 310, T31, 10  Cercanías Renfe: El Pozo (líneas C2, C7 y Regional)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=356213db5b71c010VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"";"MADRID";"MADRID";"";"";"";"";"";"";"";"";"";"917 783 554 / 680 675 822";"";"buenpastor@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
60184;"Parroquia Castrense Santa María de la Dehesa";"";"";"";"Metro: Cuatro Vientos (Línea 10)  Cercanías Renfe: Cuatro Vientos (C5)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb728ed67151c010VgnVCM2000000c205a0aRCRD";"ARQUEROS";"AVENIDA";"V";"19";"";"";"";"";"MADRID";"MADRID";"28024";"5";"CAMPAMENTO";"10";"LATINA";"432716";"4470304";"40.38061044552798";"-3.7926484537812333";"915 092 372";"";"info@parroquiasantamariadeladehesa.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3465;"Parroquia Concepción de Nuestra Señora";"";"";"";"Metro: Velázquez (línea 4), Príncipe de Vergara (líneas 2 y 9).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c77213db5b71c010VgnVCM1000000b205a0aRCRD";"GOYA";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28001";"1";"RECOLETOS";"4";"SALAMANCA";"442128";"4475148";"40.42495800506551";"-3.6822213540761775";"915 773 438 / 917 815 995";"";"concepciongoya@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3478;"Parroquia Cristo de la Paz";"";"";"";"Metro: Opañel (línea 6), Urgel (línea 5)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a8213db5b71c010VgnVCM1000000b205a0aRCRD";"PORTALEGRE";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28019";"2";"OPAÑEL";"11";"CARABANCHEL";"438566";"4471273";"40.38979544526321";"-3.72383137508685";"918 422 145 / 644 075 503";"";"cristodelapaz@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3479;"Parroquia Cristo Resucitado";"";"";"";"Metro: Lucero (Línea 6)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7fa213db5b71c010VgnVCM1000000b205a0aRCRD";"CEBREROS";"CALLE";"V";"56";"";"";"";"";"MADRID";"MADRID";"28011";"3";"LUCERO";"10";"LATINA";"436533";"4472941";"40.40466572977223";"-3.747950037448093";"914 630 716";"";"cristoresucitado@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3481;"Parroquia Cristo Rey de Usera";"";"";"";"Metro: Usera (línea 6).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=02c213db5b71c010VgnVCM1000000b205a0aRCRD";"AMOR HERMOSO";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28026";"5";"MOSCARDO";"12";"USERA";"440244";"4470911";"40.38665597281511";"-3.704028066115967";"914 761 814";"";"cristorey@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
189085;"Parroquia Cristo Sacerdote";"";"";"";"Metro: Suanzes (línea 5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=afb48aa6bd91f010VgnVCM1000000b205a0aRCRD";"LOPEZ DE ARANDA";"CALLE";"V";"52";"";"";"";"";"MADRID";"MADRID";"28027";"8";"EL SALVADOR";"20";"SAN BLAS-CANILLEJAS";"446304";"4477296";"40.444588356794156";"-3.633172010163277";"682 611 854";"";"cristosacerdote@archidiocesis.madrid";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3483;"Parroquia Cristo Salvador";"";"";"";"Metro: San Lorenzo (Línea 4)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=27e213db5b71c010VgnVCM1000000b205a0aRCRD";"CARACOLI";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"446101";"4480593";"40.47427542649498";"-3.6358486580890674";"915 024 455";"";"cristosalvador@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3485;"Parroquia Crucifixión del Señor";"";"";"";"Metro: Laguna (Línea 6)  Cercanías Renfe: Laguna (C5)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b9f213db5b71c010VgnVCM1000000b205a0aRCRD";"CUART DE POBLET";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28047";"3";"LUCERO";"10";"LATINA";"436755";"4472251";"40.39846868687987";"-3.745269112529752";"914 654 789";"";"parroquiacrucifixion@archidiocesis.madrid";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
60216;"Parroquia de la Armada de Nuestra Señora del Carmen";"";"";"";"Consultar los siguientes enlaces.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=03238ed67151c010VgnVCM2000000c205a0aRCRD";"SERRANO GALVACHE";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28033";"9";"COSTILLARES";"15";"CIUDAD LINEAL";"443285";"4480258";"40.47106809595739";"-3.6690369094657824";"917 674 508 / 636 295 804";"";"parroquiamadamadrid@mde.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3430;"Parroquia de la Asunción de Nuestra Señora de Aravaca";"";"";"";"Consulta los siguientes enlaces";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=de1313db5b71c010VgnVCM1000000b205a0aRCRD";"PEREZ DE VICTORIA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28023";"7";"ARAVACA";"9";"MONCLOA-ARAVACA";"433533";"4478849";"40.45765483889963";"-3.783268917376971";"913 777 694";"";"parroquia@asuncionaravaca.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3450;"Parroquia de San Buenaventura y María Reina";"";"";"";"Metro: Nueva Numancia (línea 1)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8af713db5b71c010VgnVCM1000000b205a0aRCRD";"";"";"";"";"";"";"";"";"MADRID";"MADRID";"";"";"";"";"";"";"";"";"";"914 302 531";"";"sanbuenaventura@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3494;"Parroquia del Dulce Nombre de María";"";"";"";"Consulta los siguiente enlaces";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f34313db5b71c010VgnVCM1000000b205a0aRCRD";"SAN FLORENCIO";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28038";"6";"NUMANCIA";"13";"PUENTE DE VALLECAS";"443962";"4472863";"40.40449948829986";"-3.6603958346957177";"914 333 865";"";"pdulcenombre@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
189087;"Parroquia Divino Salvador";"";"";"";"Metro: Montecarmelo (línea 10).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=57e48aa6bd91f010VgnVCM1000000b205a0aRCRD";"SANTUARIO DE VALVERDE";"AVENIDA";"V";"37";"";"";"";"";"MADRID";"MADRID";"28049";"8";"EL GOLOSO";"8";"FUENCARRAL-EL PARDO";"440770";"4484135";"40.50582381311462";"-3.699059883057489";"917 280 183";"";"divinosalvador@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3680;"Parroquia El Salvador y San Nicolás";"";"";"";"Metro: Antón Martín (línea 1). Sol (líneas 1,2 y 3)  Cercanías Renfe: Sol (C3, C4, C4a y C4b).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6cfdef4d7f71c010VgnVCM1000000b205a0aRCRD";"ATOCHA";"CALLE";"V";"58";"";"";"";"";"MADRID";"MADRID";"28012";"2";"EMBAJADORES";"1";"CENTRO";"440708";"4473728";"40.41206827888049";"-3.698819945559317";"913 690 579";"";"elsalvadorysannicolas@archidiocesis.madrid";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3499;"Parroquia Encarnación del Señor";"";"";"";"Metro: García Noblejas (línea 7).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=865313db5b71c010VgnVCM1000000b205a0aRCRD";"HERMANOS GARCIA NOBLEJAS";"CALLE";"V";"49";"";"";"";"";"MADRID";"MADRID";"28037";"1";"SIMANCAS";"20";"SAN BLAS-CANILLEJAS";"446405";"4475666";"40.42991379133482";"-3.6318425809774966";"913 040 308";"";"parroquiaencarnacion@archidiocesis.madrid";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3502;"Parroquia Epifanía del Señor";"";"";"";"Metro: Eugenia de Montijo (línea 5)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=196313db5b71c010VgnVCM1000000b205a0aRCRD";"NUESTRA SEÑORA DE LA LUZ";"CALLE";"V";"64";"";"";"";"";"MADRID";"MADRID";"28047";"4";"VISTA ALEGRE";"11";"CARABANCHEL";"436508";"4470738";"40.3848167596399";"-3.748023437498657";"914 616 613";"";"parroquia.epifania@archidiocesis.madrid";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3504;"Parroquia Espíritu Santo";"";"";"";"Metro: El Carmen (línea 5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3e8313db5b71c010VgnVCM1000000b205a0aRCRD";"RICARDO ORTIZ";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CHAMARTIN";"444230";"4475723";"40.43028130536774";"-3.6574919653557294";"917 251 015";"";"parroespiritusanto@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
18313;"Parroquia Espíritu Santo";"";"";"";"Metro: El Carmen (Línea 5)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=22413d232e91f010VgnVCM1000000b205a0aRCRD";"RICARDO ORTIZ";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444230";"4475723";"40.43028130536774";"-3.6574919653557294";"917 251 015";"";"parroespiritusanto@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3505;"Parroquia Espíritu Santo y Nuestra Señora de la Araucana";"";"";"";"Metro:  Colombia (Líneas 8 y 9)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab7313db5b71c010VgnVCM1000000b205a0aRCRD";"PUERTO RICO";"CALLE";"V";"29";"";"";"";"";"MADRID";"MADRID";"28016";"4";"HISPANOAMERICA";"5";"CHAMARTIN";"442809";"4478671";"40.45674239680669";"-3.6745054051140618";"914 579 965";"";"araucana@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3540;"Parroquia Hispanoamericana de la Merced";"";"";"";"Metro: Nuevos Ministerios (líneas 6, 8 y 10).   Cercanías Renfe: Nuevos Ministerios (líneas C1, C2, C3, C3a, C4, C7, C8 y C10).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe0eef4d7f71c010VgnVCM1000000b205a0aRCRD";"EDGAR NEVILLE";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28020";"2";"CUATRO CAMINOS";"6";"TETUAN";"440894";"4477882";"40.4495010478622";"-3.6970126891218973";"915 335 844 / 915 340 629";"";"parroquia.delamerced@gmail.com";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3544;"Parroquia Inmaculada Concepción (El Pardo)";"";"";"";"Consulta los siguientes enlaces.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=812eef4d7f71c010VgnVCM1000000b205a0aRCRD";"MANUEL ALONSO";"CALLE";"V";"";"";"";"";"sin número";"MADRID";"MADRID";"28048";"1";"EL PARDO";"8";"FUENCARRAL-EL PARDO";"434193";"4485838";"40.520661822016514";"-3.7768558407987065";"913 760 055";"";"icpelpardo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3545;"Parroquia Inmaculado Corazón de María";"";"";"";"Metro: Arg&amp;uuml;elles (líneas 3, 4 y 6).  Bus: 62, 74, 21.  Bicimad: Estaciones 113 (paseo del Pintor Rosales, 38), 114 (calle Quintana, 11), 117 (calle Altamirano, 24), 115 (calle Evaristo San Miguel, 2).   Aparcamiento: Marqués de Urquijo (63), Marqués de Urquijo entre calle Princesa y Juan Álvarez Mendizabal.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=143eef4d7f71c010VgnVCM1000000b205a0aRCRD";"FERRAZ";"CALLE";"V";"74";"";"";"";"";"MADRID";"MADRID";"28008";"2";"ARGUELLES";"9";"MONCLOA-ARAVACA";"438954";"4475596";"40.42876679057545";"-3.7196742938643346";"913 998 893";"";"inmaculadocorazonmaria@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3558;"Parroquia Jesús de Nazaret";"";"";"";"Metro: Manoteras (Línea 4)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=395eef4d7f71c010VgnVCM1000000b205a0aRCRD";"CUEVAS DEL ALMANZORA";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28033";"5";"APOSTOL SANTIAGO";"16";"HORTALEZA";"444129";"4480870";"40.47664315368128";"-3.6591362687668942";"913 024 619";"";"pjn@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3555;"Parroquia Jesús Obrero";"";"";"";"Metro: Simancas (línea 7).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb6eef4d7f71c010VgnVCM1000000b205a0aRCRD";"CASTILLO DE UCLES";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28037";"1";"SIMANCAS";"20";"SAN BLAS-CANILLEJAS";"446937";"4475419";"40.42772367026519";"-3.6255513322766246";"917 568 751";"";"parroquiajesusobrero@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3556;"Parroquia Jesús y María";"";"";"";"Metro: Empalme (Línea 5)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e7eef4d7f71c010VgnVCM1000000b205a0aRCRD";"MAQUEDA";"CALLE";"V";"131";"";"";"";"";"MADRID";"MADRID";"28024";"4";"ALUCHE";"10";"LATINA";"435389";"4471120";"40.388177269980666";"-3.761242970281655";"917 177 973";"";"parroquiajesusymaria@archidiocesis.madrid";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3462;"Parroquia La Cena del Señor";"";"";"";"Metro: Antonio Machado (línea 7)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c0a313db5b71c010VgnVCM1000000b205a0aRCRD";"ANTONIO MACHADO";"CALLE";"V";"24";"";"";"";"";"MADRID";"MADRID";"28035";"4";"VALDEZARZA";"9";"MONCLOA-ARAVACA";"439013";"4479890";"40.46745460394358";"-3.7193896133233357";"913 733 032";"";"lacena@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
3490;"Parroquia Los Doce Apóstoles";"";"";"";"Metro: Núñez de Balboa (líneas 5 y 9).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e5c313db5b71c010VgnVCM1000000b205a0aRCRD";"VELAZQUEZ";"CALLE";"V";"88";"";"";"";"";"MADRID";"MADRID";"28006";"6";"CASTELLANA";"4";"SALAMANCA";"442037";"4475944";"40.43212167528803";"-3.6833570545793455";"915 764 549 / 915 769 674";"";"doceapostoles@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"
